,CustomerID,churn_prob
2136,2668-TZSPS,0.2553563593074032
4935,7878-RTCZG,0.2553563593074032
4492,6286-SUUWT,0.2553563593074032
495,3030-ZKIWL,0.2553563593074032
791,2111-DWYHN,0.2553563593074032
219,8203-XJZRC,0.2553563593074032
280,6158-HDPXZ,0.2553563593074032
1566,8974-OVACP,0.2553563593074032
2768,1816-FLZDK,0.2553563593074032
3077,1905-OEILC,0.2553563593074032
405,2866-IKBTM,0.2553563593074032
329,3577-AMVUX,0.2553563593074032
2117,4146-SVFUD,0.2553563593074032
1960,4727-MCYZG,0.2553563593074032
3937,9441-QHEVC,0.2553563593074032
1432,7243-LCGGZ,0.2553563593074032
4747,7601-WFVZV,0.2553563593074032
447,9244-ZVAPM,0.2553563593074032
4195,3785-NRHYR,0.2553563593074032
1427,3247-MHJKM,0.2553563593074032
76,6380-ARCEH,0.2553563593074032
2295,6569-KTMDU,0.2553563593074032
3129,6124-ACRHJ,0.2553563593074032
369,6579-JPICP,0.2553563593074032
1279,1015-OWJKI,0.2553563593074032
2449,9122-UMROB,0.2553563593074032
4218,8749-CLJXC,0.2553563593074032
4056,8048-DSDFQ,0.2553563593074032
1343,1663-MHLHE,0.2553563593074032
3427,9895-VFOXH,0.2553563593074032
4784,2676-ISHSF,0.2553563593074032
98,3930-ZGWVE,0.2553563593074032
136,6582-OIVSP,0.2553563593074032
4985,0970-QXPXW,0.2553563593074032
2601,8393-JMVMB,0.2553563593074032
2769,7096-UCLNH,0.2553563593074032
3556,6654-QGBZZ,0.2553563593074032
1098,8605-ITULD,0.2553563593074032
4960,3590-TCXTB,0.2553563593074032
1025,2592-YKDIF,0.2553563593074032
4385,2049-BAFNW,0.2553563593074032
3721,7252-NTGSS,0.2553563593074032
2714,9753-OYLBX,0.2553563593074032
3851,3976-NLDEZ,0.2553563593074032
3815,7721-DVEKZ,0.2553563593074032
3284,2672-OJQZP,0.2553563593074032
2952,3727-JEZTU,0.2553563593074032
1558,0673-IGUQO,0.2553563593074032
2799,7698-YFGEZ,0.2553563593074032
51,2273-QCKXA,0.2553563593074032
4807,3439-GVUSX,0.2553563593074032
574,4013-GUXND,0.2553563593074032
272,7302-ZHMHP,0.2553563593074032
2716,6656-JWRQX,0.2553563593074032
2957,7754-IXRMC,0.2553563593074032
1562,5858-EAFCZ,0.2553563593074032
3649,9975-SKRNR,0.2553563593074032
1084,9777-WJJPR,0.25526715915681253
3092,2428-ZMCTB,0.25488817664700725
1909,0380-ZCSBI,0.25488817664700725
3659,0060-FUALY,0.2548066325458695
2723,7159-FVYPK,0.2537392474753871
3347,9029-FEGVJ,0.2537257806746724
959,6729-GDNGC,0.2528825567854906
1986,7629-WIXZF,0.2526943500553841
4257,7401-RUBNK,0.25264712233187553
4922,8591-NXRCV,0.2524128636728912
4751,2669-QVCRG,0.2524128636728912
3356,4329-YPDDQ,0.2520366846712251
4380,7395-XWZOY,0.2520366846712251
3016,0829-XXPLX,0.2520366846712251
4395,6907-CQGPN,0.251761043437468
4146,2087-QAREY,0.25161566469420005
4286,9867-NNXLC,0.25161566469420005
1331,2178-PMGCJ,0.25161566469420005
2408,5482-VXSXJ,0.25161566469420005
4332,9693-XMUOB,0.2515393122830586
242,4983-CLMLV,0.2515273298542554
4565,2279-AXJJK,0.2515273298542554
3460,7036-ZZKBD,0.2511520272253805
2558,0410-IPFTY,0.2511520272253805
3096,5934-RMPOV,0.25062146888944503
3140,9054-FOWNV,0.25062146888944503
1559,4123-FCVCB,0.25026870752074637
3951,4273-MBHYA,0.2502470659820045
2247,1406-PUQVY,0.2502470659820045
3917,1941-HOSAM,0.2502470659820045
4376,2862-PFNIK,0.2502470659820045
1424,2018-QKYGT,0.2502470659820045
1675,8064-RAVOH,0.2502470659820045
4657,9921-QFQUL,0.25022178134748146
2022,0924-BJCRC,0.25014571053086987
4075,5919-VCZYM,0.24984777645788053
2493,0396-HUJBP,0.24984777645788053
2273,1777-JYQPJ,0.24984777645788053
4835,2342-CKIAO,0.24984777645788053
3752,8739-QOTTN,0.24984777645788053
4120,2308-STERM,0.24984777645788053
32,5948-UJZLF,0.24984777645788053
4134,0816-TSPHQ,0.24984777645788053
1149,9818-XQCUV,0.24984777645788053
1016,3717-OEAUQ,0.24984777645788053
2235,1796-JANOW,0.24984777645788053
1087,5067-DGXLL,0.24984777645788053
4882,8006-PYCSW,0.24984777645788053
3979,3936-QQFLL,0.24984777645788053
345,4237-CLSMM,0.24984777645788053
1886,0188-GWFLE,0.24984777645788053
671,1051-GEJLJ,0.24984777645788053
5041,9700-ZCLOT,0.24984777645788053
1993,8150-QUDFX,0.24984777645788053
3540,0366-NQSHS,0.24984777645788053
1754,9101-NTIXF,0.24984777645788053
2831,8805-JNRAZ,0.24984777645788053
4139,4462-CYWMH,0.2495392986793962
3064,1685-VAYJF,0.24938631103894143
3389,9256-JTBNZ,0.24938631103894143
868,1641-RQDAY,0.2486382190564307
1777,1089-HDMKP,0.2482657973683349
4086,7658-UYUQS,0.24740960842996132
1006,5478-JJVZK,0.24740515969627427
3458,2988-GBIVW,0.24732966270571635
3206,9351-LZYGF,0.24694672059830228
287,8782-LKFPK,0.24653140075882998
2982,0440-QEXBZ,0.24653140075882998
756,9391-TTOYH,0.24616110089291784
3181,6288-LBEAR,0.24616110089291784
1076,6234-PFPXL,0.24520088890582206
4119,0027-KWYKW,0.2451813965686758
339,5760-WRAHC,0.24506983278964672
2771,8885-QSQBX,0.2448319381349984
4202,8903-XEBGX,0.24481246561484357
4857,7729-JTEEC,0.24481246561484357
2759,0508-OOLTO,0.24481246561484357
1171,8152-UOBNY,0.24475882312841882
4424,5671-UUNXD,0.24475882312841882
1803,6360-SVNWV,0.24461431452252105
4016,8660-BUETV,0.24441902058323386
4143,6542-LWGXJ,0.24441902058323386
4584,6394-HHHZM,0.24441902058323386
2928,0432-CAJZV,0.24441902058323386
1894,4061-UKJWL,0.24441902058323386
3213,3806-YAZOV,0.24441902058323386
2581,0975-VOOVL,0.24441902058323386
4860,9770-LXDBK,0.24441902058323386
2197,3043-TYBNO,0.24441902058323386
2347,6734-CKRSM,0.24441902058323386
1435,9261-WDCAF,0.24441902058323386
4317,2621-UDNLU,0.24441902058323386
572,0030-FNXPP,0.24441902058323386
4521,0178-CIIKR,0.24441902058323386
213,6202-DYYFX,0.24437856908850664
3416,0929-PECLO,0.24411506429622504
1888,2882-DDZPG,0.24396432107631097
3816,3566-VVORZ,0.24396432107631097
733,2604-XVDAM,0.24396432107631097
385,7531-GQHME,0.24396432107631097
4824,1548-FEHVL,0.24388512786105382
380,8535-SFUTN,0.24388512786105382
2184,5649-RXQTV,0.2426530623413326
993,2625-TRCZQ,0.2426530623413326
3877,2615-YVMYX,0.2419379746988083
4429,0440-MOGPM,0.24133861185238353
1116,1921-KYSAY,0.24133861185238353
3617,3521-MNKLV,0.24078673762310246
5126,2843-CQMEG,0.24078673762310246
5087,5243-SAOTC,0.24070098176340093
3981,4067-HLYQI,0.24033664599834467
4032,6538-POCHL,0.24033664599834467
3267,5951-AOFIH,0.24033664599834467
3208,1518-OMDIK,0.24033664599834467
869,6994-ORCWG,0.2394792001833242
5062,3191-CSNMG,0.23945819365410168
2444,9643-AVVWI,0.23945819365410168
795,0455-XFASS,0.23945819365410168
2439,1336-EZFZY,0.23907062952846503
2592,4558-CGYCZ,0.23907062952846503
2501,7234-KMNRQ,0.23907062952846503
528,1456-TWCGB,0.23907062952846503
2306,5222-JCXZT,0.23907062952846503
1833,7878-JGDKK,0.23907062952846503
1704,9367-OIUXP,0.23907062952846503
1846,5702-SKUOB,0.23907062952846503
3290,8410-BGQXN,0.23907062952846503
4100,4397-FRLTA,0.23907062952846503
4435,4770-QAZXN,0.2386227375126785
4369,9971-ZWPBF,0.23789670017653922
1166,2720-FVBQP,0.2375237541796585
3765,8878-RYUKI,0.23733117621972602
3734,6551-ZCOTS,0.2371102329021848
3760,8547-NSBBO,0.23670012918975397
4677,3587-PMCOY,0.236524467920094
918,0668-OGMHD,0.23647930597319256
4104,2270-CHBFN,0.2362552993656474
5159,7398-LXGYX,0.2362552993656474
1074,6362-QHAFM,0.23603656956187002
103,7850-VWJUU,0.23589560219170713
271,9069-LGEUL,0.23589560219170713
4528,5222-IMUKT,0.23563205255436917
916,2120-SMPEX,0.23549305617346256
2287,7271-AJDTL,0.235408601066111
2778,3537-HPKQT,0.235408601066111
3047,3005-TYFRD,0.235408601066111
4166,6345-HOVES,0.2350497962541729
1711,3097-PYWXL,0.2341847107598198
2918,3692-JHONH,0.23413267501314547
2628,2045-BMBTJ,0.2339924964334898
1475,3977-QCRSL,0.23380305794214618
2037,2439-QKJUL,0.23380305794214618
80,6180-YBIQI,0.23380305794214618
548,6621-YOBKI,0.23380305794214618
4442,3363-EWLGO,0.23380305794214618
3531,6175-IRFIT,0.23380305794214618
2234,6377-KSLXC,0.23380305794214618
3720,9500-LTVBP,0.2337190236327866
1223,3761-FLYZI,0.2335082235597469
1709,9776-OJUZI,0.2335082235597469
3223,0537-QYZZN,0.2334868851837918
1442,8735-IJJEG,0.2333620080531053
1130,4881-GQJTW,0.2333620080531053
2336,9097-ZUBYC,0.2333620080531053
487,3509-GWQGF,0.23147315030014082
1509,1216-BGTSP,0.2310309256014789
3510,8849-AYPTR,0.2304173028526178
381,8677-HDZEE,0.2301973072542747
3220,5018-GWURO,0.2301973072542747
1881,7285-KLOTR,0.22998003530784447
716,4002-BQWPQ,0.22936334240000772
546,6786-OBWQR,0.22899239606831767
1410,6637-KYRCV,0.22899239606831767
1057,1666-JZPZT,0.22896860313481174
2050,9375-MHRRS,0.22861667908521577
4347,0856-NAOES,0.22861667908521577
1347,7554-AKDQF,0.22861667908521577
4148,6490-FGZAT,0.22861667908521577
4887,5850-BDWCY,0.22861667908521577
93,2928-HLDBA,0.22861667908521577
2367,6972-SNKKW,0.22861667908521577
2318,7968-QUXNS,0.22861667908521577
3214,7998-ZLXWN,0.22818249917325636
985,3733-LSYCE,0.22818249917325636
4543,2378-HTWFW,0.22749724589185202
4301,1480-IVEVR,0.22671646467653792
1917,4526-ZJJTM,0.22632318847598187
2252,5151-HQRDG,0.22631900488140044
537,5575-TPIZQ,0.22588791079320591
1883,7175-NTIXE,0.22553933668887585
1215,2851-MMUTZ,0.22514925585731668
5001,8725-JEDFD,0.22514925585731668
5074,6211-WHMYA,0.2250785192376205
1396,3466-WAESX,0.22504662475597145
330,0771-WLCLA,0.22504662475597145
4372,2908-ZTPNF,0.22471974273863984
250,7982-VCELR,0.22471974273863984
2758,5789-LDFXO,0.22403575107575815
1618,9798-DRYDS,0.2239015914579977
2905,4324-AHJKS,0.22389985037410795
3706,7326-RIGQZ,0.223881549109917
3599,2320-YKQBO,0.22351178675687935
3209,6671-NGWON,0.22351178675687935
2384,0750-EKNGL,0.22351178675687935
852,4320-QMLLA,0.22351178675687935
2631,4452-QIIEB,0.22351178675687935
2497,3530-CRZSB,0.22351178675687935
864,4189-NAKJS,0.2234737720306728
1050,6896-SRVYQ,0.2234414162399018
4377,5816-QVHRX,0.22343037273020142
2116,2452-KDRRH,0.22322614909561392
2888,6173-GOLSU,0.22322614909561392
694,5146-CBVOE,0.22308449805469024
4490,8573-CGOCC,0.22308449805469024
3570,2360-RDGRO,0.22301008336864053
4293,5055-MGMGF,0.22301008336864053
3592,1355-KUSBG,0.2225956075637002
5118,9547-ITEFG,0.22203620733371998
1153,6968-GMKPR,0.22185253267238011
1417,2801-NISEI,0.22104011880573846
3135,1020-JPQOW,0.22057493328713934
3046,2208-UGTGR,0.22057493328713934
1388,4524-QCSSM,0.22048351897165408
1995,2346-DJQTB,0.22023222531486775
4698,9853-JFZDU,0.22023222531486775
2757,4950-BDEUX,0.22023222531486775
5098,7746-AWNQW,0.22009969731370135
4890,8799-OXZMD,0.22009969731370135
278,6862-CQUMB,0.21967708611827885
1104,7041-TXQJH,0.21967708611827885
3392,4929-ROART,0.21963355020409597
1069,6890-PFRQX,0.21963355020409597
4362,1356-MKYSK,0.21887039792356255
3018,6624-JDRDS,0.21887039792356255
2266,7351-MHQVU,0.21887039792356255
3249,5215-LNLDJ,0.21885239183368116
2626,1077-HUUJM,0.21885239183368116
4644,3162-KKZXO,0.21880278954758495
1083,6979-TNDEU,0.21848859732673354
3440,8455-HIRAQ,0.21848859732673354
3119,5345-BMKWB,0.21848859732673354
2321,3629-WEAAM,0.21848859732673354
1122,9327-QSDED,0.21848859732673354
1623,0380-NEAVX,0.2184620632248339
1787,8982-NHAVY,0.21845119658746676
3328,6368-NWMCE,0.21840849834237885
541,6952-OMNWB,0.2182075750967892
4053,4987-GQWPO,0.21806821462545553
1174,8246-SHFGA,0.21806821462545553
4315,9584-EXCDZ,0.21806821462545553
2865,3824-RHKVR,0.21806821462545553
1361,6959-GQEGV,0.21765518483115964
3361,9415-TPKRV,0.21758723852073683
4820,1427-VERSM,0.21685621893630508
1446,5619-PTMIK,0.216395035160097
3885,9591-YVTEB,0.21585766382490904
1000,7130-YXBRO,0.2158468909558264
2485,1370-GGAWX,0.21564172083373512
2543,7047-FWEYA,0.21564172083373512
1181,2927-QRRQV,0.21564172083373512
1580,2014-MKGMH,0.21564172083373512
334,1910-FMXJM,0.2152623077298423
5166,9767-FFLEM,0.21471624659187696
808,4646-QZXTF,0.2139227812482526
336,5168-MSWXT,0.21390507072836293
2829,1767-TGTKO,0.21390507072836293
3754,0277-BKSQP,0.21390507072836293
114,3780-YVMFA,0.21390507072836293
4637,7872-RDDLZ,0.21381423692662757
1603,7311-MQJCH,0.21371894158919408
2791,0310-VQXAM,0.2135472518623145
3529,5895-QSXOD,0.2135472518623145
2220,4568-TTZRT,0.2135472518623145
4341,7054-ENNGU,0.2135472518623145
2793,6278-FEPBZ,0.2135472518623145
2691,1991-VOPLL,0.2135472518623145
3878,2851-STERV,0.21352115390089244
3414,8755-IWJHN,0.21327085082446032
2705,2259-OUUSZ,0.21317573200161705
3666,9795-VOWON,0.21317573200161705
607,7382-DFJTU,0.2131337836952063
4059,6693-FRIRW,0.2131337836952063
308,1996-DBMUS,0.21293639088884506
662,1258-YMZNM,0.21252313613163792
724,5002-GCQFH,0.21094916378701845
617,7975-TZMLR,0.2107473979353667
47,8627-ZYGSZ,0.2107473979353667
3366,3709-OIJEA,0.21041583695299898
1139,3794-NFNCH,0.21024609121895607
43,1215-FIGMP,0.21016820135433567
4713,4450-YOOHP,0.2098373093334576
952,8800-ZKRFW,0.2093696265197331
3326,7797-EJMDP,0.20905707384345795
3710,8118-TJAFG,0.20903965902888666
4652,5022-JNQEQ,0.20903965902888666
4862,8344-WFMFH,0.20903965902888666
3168,5651-CPDND,0.2086878183414096
494,8095-WANWK,0.2086878183414096
2961,5863-OOKCL,0.2086878183414096
1001,9272-LSVYH,0.2086878183414096
2228,2065-MMKGR,0.20865164737527336
141,8017-UVSZU,0.20861035328037342
4496,9812-GHVRI,0.20861035328037342
2756,2926-JEJJC,0.20832251327476875
3286,7821-DPRQE,0.20821046707828236
319,8734-DKSTZ,0.20781614032632648
2790,2386-OWURY,0.2071092586740538
670,2267-FPIMA,0.20613335572187044
2836,0237-YFUTL,0.20613335572187044
5017,6300-BWMJX,0.20589409753423712
5053,4926-UMJZD,0.20544215472699054
3054,7181-OQCUT,0.20499889093567117
1725,1552-AAGRX,0.20459766817314415
2340,7272-QDCKA,0.20440040361311473
3913,9700-ISPUP,0.20425615899787347
4024,2657-VPXTA,0.20425615899787347
2413,6818-DJXAA,0.20425615899787347
1658,5527-ACHSO,0.2039102939386529
4135,9932-WBWIK,0.2039102939386529
2890,7950-XWOVN,0.2039102939386529
2020,2371-JUNGC,0.2039102939386529
5071,2925-MXLSX,0.2038747376958501
2721,5312-UXESG,0.2038341454825121
3199,2674-MLXMN,0.20364313647041812
3585,6344-SFJVH,0.2035106563656325
828,1047-NNCBF,0.2035106563656325
3446,5537-UXXVS,0.2035106563656325
2448,6137-MFAJN,0.20311803678357762
3794,3797-FKOGQ,0.20305345074892917
4378,4430-YHXGG,0.2029285700533929
2763,1548-ARAGG,0.2029285700533929
4273,1697-NVVGY,0.20255765899622183
4068,3863-QSTYI,0.2023586310339335
4752,2478-EEWWM,0.2023586310339335
2642,9501-UKKNL,0.2023586310339335
510,7251-LJBQN,0.2021616152826605
881,6807-SIWJI,0.20196063731730646
3483,9356-AXGMP,0.20196063731730646
2064,5353-WILCI,0.20159910862527905
3105,8706-HRADD,0.20147489624813833
446,0215-BQKGS,0.2010788261420053
17,6865-JZNKO,0.2010788261420053
3420,1852-XEMDW,0.2002844427932234
1095,8695-WDYEA,0.19996517223058627
2875,5999-LCXAO,0.19996517223058627
4066,2043-WVTQJ,0.19996517223058627
2725,6088-BXMRG,0.19987328295973963
5120,7789-CRUVC,0.1997018869405081
785,7143-BQIBA,0.19957132826931126
316,8111-BKVDS,0.19957132826931126
995,7266-GSSJX,0.19955450427194057
4228,3349-ANQNH,0.19950815870954425
1768,1226-JZNKR,0.19937769513859185
3695,9367-TCUYN,0.1992146073761565
2105,6838-HVLXG,0.1992146073761565
1919,3750-RNQKR,0.1992146073761565
218,1563-IWQEX,0.1992146073761565
2213,4177-JPDFU,0.1992146073761565
4247,1539-LNKHM,0.1992146073761565
687,8942-DBMHZ,0.1992146073761565
3408,4338-EYCER,0.1988218743213345
2011,1866-ZSLJM,0.1988218743213345
4756,3256-EZDBI,0.19863439038707167
810,6921-OZMFH,0.19824986092898061
312,2233-FAGXV,0.19824986092898061
4136,4619-EVPHY,0.1971802858378317
2849,1357-BIJKI,0.19655570546796053
486,2391-IPLOP,0.19655570546796053
1359,9350-ZXYJC,0.19655372921912775
3511,9518-IMLHK,0.19643225442729823
1163,7108-DGVUU,0.19600897914547757
399,0621-HJWXJ,0.19600582573824696
1123,1656-DRSMG,0.19600582573824696
62,9919-YLNNG,0.19569170667463479
3439,6743-HHQPF,0.19569170667463479
2900,6629-LADHQ,0.1953380429086317
800,7241-AJHFS,0.1952643104868449
1081,8970-ANWXO,0.19495266414639797
4141,2458-EOMRE,0.19495109162635607
3858,8044-BGWPI,0.19493456226277373
5156,9837-FWLCH,0.19493456226277373
3698,0708-SJDIS,0.19491341343480628
3265,4636-JGAAI,0.19491341343480628
1317,2519-LBNQL,0.19488902841996772
5161,0550-DCXLH,0.1946006213281967
4205,2325-WINES,0.19456629168169257
427,0308-IVGOK,0.19425392221990276
2814,6137-NICCO,0.19365281574981846
4793,1794-SWWKL,0.19326840097004697
134,5947-SGKCL,0.19326840097004697
3824,3823-KYNQY,0.19309581785831775
251,6035-BXTTY,0.19256319347466855
3837,7245-JMTTQ,0.19198853750768707
5123,0422-UXFAP,0.19198853750768707
3338,6578-KRMAW,0.19186726995836847
847,3522-CDKHF,0.19186726995836847
4108,5546-BYZSM,0.1916405730931802
3674,8595-SIZNC,0.1914514877644794
2887,7964-YESJC,0.19110057312377923
2034,6351-SCJKT,0.19079244972238948
3397,3594-KADLU,0.19079244972238948
4441,7537-CBQUZ,0.19053836538473823
3418,1202-KKGFU,0.1904123721536026
2032,1179-INLAT,0.19010664026161891
1523,3061-BCKYI,0.19006813487027774
170,5961-VUSRV,0.18972760857281126
3767,7811-JIVPF,0.18968916197190036
5131,6633-SYEUS,0.18968916197190036
4460,3055-OYMSE,0.1895082529153645
3726,4828-FAZPK,0.18875967134569838
3963,0112-QAWRZ,0.18875967134569838
2259,8070-AAWZP,0.18844356612689986
4587,5188-HGMLP,0.18837182687686457
1893,8868-GAGIO,0.18806343195313538
4390,4673-KKSLS,0.1878768147437672
1974,4191-XOVOM,0.1874646259520981
2483,1855-AGAWH,0.1871990611414192
3295,3606-SBKRY,0.1871990611414192
4612,2946-KIQSP,0.1870436079733872
3340,9688-YGXVR,0.18666927572554584
2432,7075-BNDVQ,0.18632814030424957
4087,7880-XSOJX,0.18632814030424957
2099,1215-VFYVK,0.18632814030424957
3535,5542-DHSXL,0.18632814030424957
4995,3174-RKMOW,0.18624105880561395
1129,7107-UBYKY,0.18624105880561395
1630,8495-LJDFO,0.1860786341056261
4846,7426-GSWPO,0.1860786341056261
1717,2809-ILCYT,0.1859564291202603
3055,8474-UMLNT,0.18595491240377507
3573,5730-RIITO,0.18577674824157894
701,0347-UBKUZ,0.18561688596323117
3630,6040-CGACY,0.18561688596323117
409,8138-EALND,0.18561688596323117
507,2826-UWHIS,0.18554597678383394
4649,8904-OPDCK,0.18506711995598898
4512,4132-POCZS,0.1848791983670258
3351,2074-GUHPQ,0.18433209156808975
317,2055-SIFSS,0.18395128159477084
189,0959-WHOKV,0.18380175567449955
1219,8189-HBVRW,0.1837642375566169
3039,8910-LEDAG,0.18365206830282685
3515,7594-LZNWR,0.18365206830282685
1595,8220-OCUFY,0.1835027309082575
4879,4747-LCAQL,0.1833496548246288
2894,8851-RAGOV,0.1833496548246288
2065,0058-EVZWM,0.18327941684645438
3524,7402-PWYJJ,0.18309797498140978
4916,7605-SNLQG,0.1822797113501559
1056,9052-VKDUW,0.18169985593832302
2993,1629-DQQVB,0.1815783961321214
1486,8272-ONJLV,0.1813982642149703
1402,5777-ZPQNC,0.1813982642149703
5168,7750-EYXWZ,0.1813982642149703
4340,9943-VSZUV,0.18136784098738146
4450,4079-ULGFR,0.1812465539633727
2603,6036-TTFYU,0.1812465539633727
1703,2577-GVSIL,0.18121405006530675
2835,7128-GGCNO,0.18117694290679956
4061,3173-NVMPX,0.18034922522703042
1373,9575-IWCAZ,0.18018560187040525
1542,2911-WDXMV,0.17998532435325695
4046,7856-GANIL,0.17964837381015727
3856,9233-PSYHO,0.17964837381015727
1107,0481-SUMCB,0.17964837381015727
2796,7868-BGSZA,0.179464742822439
2523,4176-FXYBO,0.17942791537243702
1567,4010-YLMVT,0.17895202687226527
1249,4906-ZHGPK,0.17877393127508828
1637,1153-GNOLC,0.17848129752488157
761,7147-AYBAA,0.17833149538556411
1739,3450-WXOAT,0.177970781801051
4152,7502-BNYGS,0.177970781801051
25,6572-ADKRS,0.177970781801051
209,0314-TKOSI,0.17764207077673494
624,2672-TGEFF,0.17755816290739784
4105,5982-FPVQN,0.17755816290739784
1512,7483-IQWIB,0.17755816290739784
4165,2824-MYYBN,0.17755816290739784
5012,6563-VNPMN,0.17711078797649632
2086,3638-DIMPH,0.17710565839618825
140,0956-SYCWG,0.17710565839618825
3975,8124-NZVGJ,0.17699319179867132
4898,4480-MBMLB,0.17692486132218815
3928,8731-WBBMB,0.17659823161352153
3383,5201-USSQZ,0.17659823161352153
2290,4429-WYGFR,0.17659823161352153
3652,3682-YEUWS,0.1760761042690729
4307,4118-CEVPF,0.176068839083141
2198,4830-FAXFM,0.17571897708068754
3602,4501-UYKBC,0.17538830526619864
5013,2267-WTPYD,0.17535213556346396
566,8224-IVVPA,0.17477260962576477
467,5240-CAOYT,0.1747049544521159
1617,8548-AWOFC,0.17449415693843953
627,6092-QZVPP,0.17441756658287222
592,0810-BDHAW,0.1738523488714907
3766,9633-DENPU,0.17374206933401784
4755,9644-UMGQA,0.17372495463684073
4535,4343-EJVQB,0.17341952099372124
4348,1976-AZZPJ,0.17341952099372124
1970,8166-ORCHU,0.173397245856796
2579,0975-UYDTX,0.17338812350373156
3843,0365-TRTPY,0.17335227957640395
4386,3842-QTGDL,0.1730666502262981
4763,2599-CZABP,0.1728931784502765
4869,9979-RGMZT,0.17278282520918908
1537,1057-FOGLZ,0.17274708026290014
3955,6082-GLJIX,0.17274708026290014
4553,7542-CYDDM,0.17274708026290014
4493,4819-HJPIW,0.17274708026290014
890,5370-IIVVL,0.1727157790789907
772,1915-OAKWD,0.17243097971954005
377,8981-FJGLA,0.1718829974210919
1730,7089-RKVSZ,0.17172544585905838
601,6286-ZHAOK,0.17153260433143927
1443,0564-MUUQK,0.17153260433143927
907,2040-VZIKE,0.170886521896501
4249,0289-IVARM,0.17071336575463725
2288,1867-TJHTS,0.17053774184877593
419,6815-ABQFQ,0.17036628267114037
1094,5035-PGZXH,0.17036628267114037
879,0080-OROZO,0.17008456099809866
2035,5468-BPMMO,0.17004925951273622
1505,1170-SASML,0.1698741788648983
2555,2669-OIDSD,0.16959310459916896
358,4431-EDMIQ,0.16957631472231197
4888,2038-YSEZE,0.16955733762820352
2002,5133-VRSAB,0.16927668070613455
3547,3717-LNXKW,0.16921071679098726
1531,6784-XYJAE,0.1690403199060924
4932,2027-CWDNU,0.16891573083649522
39,5067-XJQFU,0.16887499973504605
4569,6537-OTKMY,0.16876034485856514
247,9498-FIMXL,0.16865209161833675
2006,7883-ROJOC,0.16861702703952483
292,9967-ATRFS,0.16861702703952483
2878,2139-FQHLM,0.16861702703952483
2806,8573-JGCZW,0.16830694629079018
1339,2085-BOJKI,0.16830694629079018
3546,9972-NKTFD,0.1682719389466734
3604,2305-MRGLV,0.1682719389466734
2699,8751-EDEKA,0.1682719389466734
2985,6199-IWKGC,0.16755829948232692
244,5697-GOMBF,0.16743458262306482
3029,6627-CFOSN,0.16644988167331026
4616,4685-ERGHK,0.1662817085248225
819,3391-JSQEW,0.16586394464284077
469,4881-JVQOD,0.16567913475827858
2504,9052-DHNKM,0.16562947776558554
4757,0419-YAAPX,0.16552336917554325
499,5533-RJFTJ,0.16552336917554325
2936,7634-WSWDB,0.16550690190352618
1078,4283-IVYCI,0.16521302781651068
2779,2129-ALKBS,0.16513381183005624
2645,6080-TCMYC,0.16513381183005624
222,2985-JUUBZ,0.16513381183005624
4723,3865-ZYKAD,0.16498606304364602
3452,3011-WQKSZ,0.16485902332164987
2276,8631-XVRZL,0.16460046169963555
1695,0002-ORFBO,0.16460046169963555
1299,2243-FNMMI,0.16456607274878718
3938,6705-LNMDD,0.16456607274878718
45,0557-ASKVU,0.16426196970131532
3057,9142-XMYJH,0.16422763756714254
2742,0655-YDGFJ,0.16422763756714254
841,0774-IFUVM,0.16404101587904255
874,3164-YAXFY,0.16389520944085148
3360,2252-ISRNH,0.16387479805281954
331,5628-RKIFK,0.16369371243662612
3,1452-KIOVK,0.1633977519517212
3438,9800-ONTFE,0.1633977519517212
2922,2920-RNCEZ,0.1631252878503458
3227,4781-ZXYGU,0.1631252878503458
3731,1376-HHBDV,0.16250466041858788
2766,2522-AHJXR,0.16244081941170208
858,5334-JLAXU,0.16244081941170208
2585,5443-SCMKX,0.16227590826511618
4006,5995-WWKKG,0.16200495257973677
1309,3144-KMTWZ,0.161802615894632
4,6713-OKOMC,0.16122799387359335
4722,2486-WYVVE,0.16089645417778228
4036,1208-NBVFH,0.1608808825684073
4781,6576-FBXOJ,0.16073145839567532
2610,4318-RAJVY,0.16062736015589432
3715,4815-TUMEQ,0.16062736015589432
3950,8992-OBVDG,0.16059364171029197
746,7047-YXDMZ,0.16059364171029197
2360,8564-LDKFL,0.1605641152636603
4651,0691-NIKRI,0.1605641152636603
1510,4138-NAXED,0.16053040755517098
515,5076-YVXCM,0.16053040755517098
3871,7661-CPURM,0.16029547088723622
2126,6746-WAUWT,0.16029547088723622
675,0297-RBCSG,0.16029547088723622
3909,2144-BFDSO,0.15973831282180914
5135,1684-FLBGS,0.1594481402819335
4592,4759-PXTAN,0.1583482809632607
3142,9732-EQMWY,0.15804936093942556
2165,8059-UDZFY,0.15803422316377094
3889,8075-GXIUB,0.1576219392524362
3682,7740-KKCXF,0.15761928234591938
4927,8080-POTJR,0.1572919290869275
910,0384-RVBPI,0.156994631212891
1761,3787-TRIAL,0.1569806925343888
4620,4012-ZTHBR,0.1569806925343888
2402,6924-TDGMT,0.15673216822006525
2537,2746-DIJLO,0.1566701707442672
5050,4070-OKWVH,0.15663712796541268
1262,1702-CCFNJ,0.15663712796541268
1457,4425-OWHWB,0.15640682752490478
1242,8332-OSJDW,0.15575451953528002
77,3679-XASPY,0.1557393532013038
288,5522-JBWMO,0.1557393532013038
